accX,accY,accZ
3.765,-5.176,-1.255
2.824,-5.961,-1.098
2.196,-6.588,-1.569
1.882,-7.216,-1.725
0.627,-7.843,-1.882
0.314,-8.314,-2.353
-0.314,-9.098,-2.196
-0.627,-9.725,-2.353
-1.412,-10.824,-2.98
-1.725,-11.451,-2.824
-2.98,-12.863,-3.294
-3.608,-14.902,-3.137
-3.922,-15.843,-3.137
-4.078,-18.353,-3.137
-4.392,-19.765,-4.078
-7.686,-23.529,-6.118
-9.882,-25.882,-6.745
-17.255,-29.647,-6.745
-20.078,-29.647,-7.843
-24.471,-28.078,-8.627
-27.922,-21.804,-8.157
-30.431,-19.608,-6.275
-35.137,-16.627,1.098
-34.824,-14.902,5.333
-33.098,-10.039,5.02
-34.353,-6.745,2.51
-39.216,-2.51,-1.255
-39.686,0.941,1.255
-36.235,0.627,2.196
-30.431,-2.98,4.392
-29.02,-4.549,4.706
-26.667,-6.902,3.765
-18.667,-13.647,-7.843
30.588,-28.078,-22.275
77.804,-56,-9.255
-18.039,-22.118,11.608
-46.902,-11.765,10.353
-18.196,-21.804,-0.314
-3.294,-16.314,10.196
-5.49,-6.902,2.353
-13.804,5.02,-14.275
-18.196,-2.196,-5.176
-11.137,-15.529,-5.647
-5.02,-9.255,2.353
-3.922,-5.961,-0.314
-5.647,-8.941,-0.314
-7.216,-8.471,-0.314
-4.863,-8.471,-2.824
-2.98,-8.471,-3.451
-2.353,-8.471,-2.039
-2.98,-8.471,-0.941
-2.353,-9.725,-0.941
-2.98,-10.196,-1.412
-4.235,-9.725,-1.255
-4.706,-8.471,-0.784
-3.922,-8.784,-0.784
-3.451,-8.784,-1.569
-3.608,-8.941,-1.569
-3.922,-8.627,-2.039
-4.078,-8.471,-2.824
-3.922,-8.471,-3.294
-3.294,-8.627,-2.98
-2.824,-8.314,-2.51
-1.569,-8.941,-1.882
-1.412,-9.255,-1.725
-1.725,-9.412,-1.412
-2.353,-9.255,-1.255
-2.824,-8.941,-1.412
-3.765,-8.471,-1.882
-4.078,-8.471,-1.725
-4.078,-8.471,-1.255
-3.922,-8.784,-1.255
-3.451,-9.098,-1.725
-3.294,-9.098,-1.569
-3.608,-9.255,-1.725
-3.294,-9.255,-2.039
-3.137,-9.098,-2.353
-2.98,-9.255,-2.353
-3.137,-9.255,-1.725
-3.608,-9.255,-1.098
